num_timely_payments,num_delayed_payments,num_defaults,payment_history_months,credit_utilization_ratio,credit_limit_total,outstanding_balance,num_credit_cards,credit_history_years,age_oldest_account_years,avg_account_age_years,num_bank_accounts,num_loans,has_mortgage,has_auto_loan,loan_types_count,num_credit_inquiries_6m,num_new_accounts_12m,months_since_last_inquiry,age,monthly_income,employment_length_years,total_debt,debt_to_income_ratio,payment_consistency_score,income_stability_score,cibil_score,score_category
32,19,4,97,62.763980807271196,229720,144181,3,5,4,3,2,7,0,0,1,10,5,13,31,53193,4,284106,300.0,61.53846153846154,12.903225806451612,477,Poor
32,17,3,188,61.855711161448966,270437,167280,1,6,3,3,2,4,0,0,1,10,5,27,31,61247,11,261763,300.0,64.0,35.483870967741936,514,Poor
54,14,1,242,37.345067853779966,250505,93551,5,10,9,5,3,4,0,0,1,9,4,38,53,170822,11,86732,50.7733195958366,78.26086956521739,20.754716981132077,623,Fair
56,15,2,159,47.92764102269576,259920,124573,3,9,7,6,4,3,0,0,1,8,5,30,53,128252,10,188926,147.3084240401709,77.77777777777779,18.867924528301888,596,Fair
50,17,2,232,34.65801107782565,207702,71985,4,15,11,9,3,0,0,0,0,10,5,26,42,155741,14,78561,50.44336430355526,73.52941176470588,33.33333333333333,584,Fair
3,21,5,90,70.72584047116344,291789,206370,1,3,2,1,3,4,0,0,1,14,5,14,28,50002,11,249685,300.0,12.0,39.285714285714285,381,Poor
62,11,1,290,19.355429276114037,394675,76391,2,10,9,7,3,1,1,1,3,7,2,40,50,135759,18,77679,57.218305968665064,83.78378378378379,36.0,716,Good
36,20,5,187,85.65988947822976,342662,293523,2,9,6,4,2,2,0,0,1,13,6,30,47,99890,10,529477,300.0,63.1578947368421,21.27659574468085,483,Poor
53,18,1,226,52.6160999177993,410515,215996,3,11,9,5,2,7,0,0,1,8,4,30,47,104434,6,233541,223.6254476511481,73.61111111111111,12.76595744680851,576,Fair
55,15,1,201,51.55627706401133,277233,142931,4,16,10,9,2,5,0,0,1,10,5,20,43,91435,10,218878,239.3809810247717,77.46478873239437,23.25581395348837,586,Fair
25,21,2,98,68.64862843340318,66634,45743,4,7,5,2,3,1,0,0,1,10,6,32,45,78549,4,86806,110.51190976333245,53.191489361702125,8.88888888888889,495,Poor
12,25,2,54,82.3408301896614,319503,263081,1,1,0,0,3,1,0,0,1,14,6,17,31,46174,5,365596,300.0,31.57894736842105,16.129032258064516,406,Poor
11,26,5,48,68.61500443235317,230484,158146,1,2,1,1,2,1,0,0,1,14,5,8,37,70523,2,210454,298.41895551805794,28.947368421052634,5.405405405405405,389,Poor
67,8,2,210,29.77316934454255,528777,157433,4,17,16,9,4,7,1,1,3,5,4,26,55,173102,13,232794,134.4837148039884,88.1578947368421,23.636363636363637,679,Good
90,5,1,276,1.3658236694567023,293686,4011,5,22,18,15,6,5,0,0,1,3,3,42,62,163616,14,4842,2.9593682769411305,93.75,22.58064516129032,788,Excellent
37,15,0,211,34.951834245294165,293570,102608,1,9,5,4,4,6,0,0,1,7,5,26,53,113017,7,91805,81.2311422175425,69.81132075471697,13.20754716981132,587,Fair
10,20,2,76,66.58886817399485,57537,38313,2,8,7,3,3,6,0,0,1,13,6,7,34,115891,3,45437,39.2066683349009,32.25806451612903,8.823529411764707,399,Poor
54,18,1,206,66.06417994205023,172966,114268,3,11,8,8,3,4,0,0,1,9,4,28,37,138920,9,105532,75.9660236107112,73.97260273972603,24.324324324324326,599,Fair
75,10,0,210,23.092068756604583,403105,93085,4,13,8,10,4,1,1,0,2,5,4,39,57,173429,14,135706,78.24873579389838,87.20930232558139,24.561403508771928,694,Good
60,13,1,245,17.192737639974876,178183,30634,4,19,16,13,5,1,0,1,2,5,2,34,41,174339,14,25758,14.77466315626452,81.08108108108108,34.146341463414636,693,Good
23,25,5,112,66.94755973887237,310467,207850,1,4,3,1,2,5,0,0,1,14,6,10,40,38678,5,387748,300.0,46.93877551020408,12.5,379,Poor
10,28,3,75,92.69721390746989,53445,49542,1,3,2,2,2,0,0,0,0,14,5,14,28,86679,7,42034,48.49386818029742,25.64102564102564,25.0,371,Poor
66,8,1,217,36.845698080751276,236856,87271,5,16,15,12,3,7,0,0,1,5,3,33,53,125611,14,82894,65.99262803416899,88.0,26.41509433962264,707,Good
27,20,4,173,57.09752993722108,206309,117797,3,7,6,5,3,2,0,0,1,12,4,27,48,126996,6,199537,157.12069671485716,56.25,12.5,501,Poor
31,19,2,169,57.20267629228545,119751,68500,2,10,8,5,2,1,0,0,1,12,3,20,36,119228,8,129272,108.42419565873789,60.78431372549019,22.22222222222222,504,Poor
10,19,5,102,73.52762757131033,62409,45887,0,1,0,0,1,6,0,0,1,12,5,22,36,119003,12,68700,57.72963706797307,33.33333333333333,33.33333333333333,420,Poor
45,14,2,207,43.163805070487165,340541,146990,5,16,11,8,4,3,0,0,1,7,3,31,42,144151,8,209553,145.37047956656562,75.0,19.047619047619047,606,Fair
52,8,1,236,48.413517566328636,215637,104397,3,12,8,4,3,3,0,1,2,8,3,26,39,152673,9,173128,113.39791580698618,85.24590163934425,23.076923076923077,676,Good
75,11,0,255,38.250843823991495,558557,213652,5,15,14,9,6,6,1,0,2,6,2,48,47,174248,16,392681,225.35753638492264,86.20689655172413,34.04255319148936,776,Excellent
53,16,1,228,54.19504374319211,267215,144817,3,7,6,2,4,2,0,0,1,10,3,31,37,149455,10,263958,176.61369643036366,75.71428571428571,27.027027027027028,596,Fair
49,14,2,233,49.18127815758105,284955,140144,4,14,11,8,3,4,0,0,1,11,5,25,40,89664,9,250188,279.0283725910064,76.5625,22.5,579,Fair
15,19,2,147,74.7917444601467,363963,272214,1,6,4,3,2,3,0,0,1,12,5,10,44,103777,3,458156,300.0,42.857142857142854,6.8181818181818175,402,Poor
49,14,2,180,61.1795643527976,487300,298128,5,7,5,3,5,3,0,0,1,7,4,30,53,150088,14,282488,188.21491391716862,76.5625,26.41509433962264,612,Fair
34,15,4,123,46.269883833361504,246282,113954,1,10,7,5,4,2,0,0,1,10,5,32,33,129782,11,178663,137.66392874204436,68.0,33.33333333333333,524,Poor
38,17,0,192,51.32746473816039,278661,143029,4,15,9,10,3,5,0,0,1,10,3,28,39,86275,10,197945,229.43494639235004,67.85714285714286,25.64102564102564,576,Fair
38,19,5,133,77.44533745638341,264620,204935,4,7,6,4,3,2,0,0,1,13,4,12,44,74349,8,184418,248.04368585993086,65.51724137931035,18.181818181818183,475,Poor
22,17,4,171,60.85553817190475,354177,215536,1,2,1,1,3,3,0,0,1,13,5,24,47,137423,7,214491,156.08085982695766,55.00000000000001,14.893617021276595,475,Poor
19,22,2,121,71.71586834454166,49221,35299,2,4,3,2,1,4,0,0,1,12,7,15,41,50007,3,60841,121.66496690463336,45.23809523809524,7.317073170731707,382,Poor
31,21,5,191,69.90501748585713,222858,155788,1,12,9,7,2,0,0,0,0,10,3,18,44,94664,8,288663,300.0,58.490566037735846,18.181818181818183,517,Poor
4,22,4,133,90.3149698743439,35101,31701,2,0,0,0,1,6,0,0,1,15,7,23,33,100081,2,61954,61.90385787512115,14.814814814814813,6.0606060606060606,382,Poor
26,23,3,151,76.27167785123657,65037,49604,3,5,3,3,4,2,0,0,1,10,4,27,43,74069,5,59087,79.77291444463945,52.0,11.627906976744185,471,Poor
84,5,0,314,37.795251289365936,303440,114685,3,20,12,14,4,6,1,0,2,2,2,32,48,199608,17,220902,110.66790910183961,93.33333333333333,35.41666666666667,788,Excellent
43,12,2,223,39.58660023477972,389005,153993,4,13,12,8,5,5,0,1,2,9,3,30,39,89146,9,129008,144.71541067462366,76.78571428571429,23.076923076923077,620,Fair
61,13,1,224,64.43280319389183,352589,227182,3,11,8,4,5,3,0,1,2,7,2,26,43,171925,17,413546,240.53860695070526,81.33333333333333,39.53488372093023,630,Fair
64,11,2,290,17.20761137118002,237935,40942,3,16,10,7,5,6,0,1,2,7,3,29,55,99152,16,64568,65.12021946102952,84.21052631578947,29.09090909090909,688,Good
81,6,0,348,0.0,369964,0,6,22,15,13,4,4,0,1,2,5,1,41,53,196202,19,0,0.0,92.04545454545455,35.84905660377358,819,Excellent
44,17,0,246,60.012810620584276,464529,278776,3,12,11,9,5,4,0,1,2,9,2,35,55,107450,9,328531,300.0,70.96774193548387,16.363636363636363,626,Fair
75,9,0,245,25.045381054073065,528827,132446,5,15,10,8,4,7,1,1,3,5,1,32,42,164236,13,186420,113.50739180204097,88.23529411764706,30.952380952380953,707,Good
33,19,5,121,65.79035525575989,57291,37691,2,2,1,0,4,7,0,0,1,12,6,29,43,120893,11,65475,54.159463327074356,62.264150943396224,25.581395348837212,471,Poor
43,21,5,141,45.38022919403952,152421,69168,2,6,5,3,2,6,0,0,1,10,4,15,45,83512,9,117091,140.20859277708593,66.15384615384615,20.0,520,Poor
49,13,0,245,30.928391298218443,248673,76910,2,11,7,8,4,0,0,0,0,9,3,37,40,122493,12,134508,109.80872376380691,77.77777777777779,30.0,595,Fair
43,18,0,221,59.48332253945666,105527,62770,2,12,9,7,3,1,0,0,1,10,3,23,44,102036,11,72588,71.13959778901564,69.35483870967742,25.0,575,Fair
58,18,2,195,52.74111411623883,331712,174948,3,11,9,8,2,6,0,0,1,8,4,31,41,139536,10,171274,122.74538470358904,75.32467532467533,24.390243902439025,589,Fair
27,22,2,148,77.10926995042865,84816,65400,4,6,3,4,3,5,0,0,1,11,6,13,38,81010,4,77835,96.08073077397852,54.0,10.526315789473683,492,Poor
11,21,3,116,68.5997481333246,82540,56622,3,10,9,4,3,1,0,0,1,11,5,26,27,87963,8,98709,112.21650011936836,33.33333333333333,29.629629629629626,423,Poor
44,18,1,213,66.56544391876386,135354,90098,3,9,6,5,3,5,0,0,1,7,3,36,42,93628,8,127045,135.6912462083992,69.84126984126983,19.047619047619047,584,Fair
17,22,3,38,77.98832048104286,30000,23396,1,8,7,3,3,2,0,0,1,14,6,9,35,94953,8,37627,39.62697334470738,42.5,22.857142857142858,375,Poor
46,12,1,195,48.41649166958889,122384,59254,1,12,8,5,3,0,0,0,0,8,3,33,36,92789,11,117543,126.67773119658581,77.96610169491525,30.555555555555557,597,Fair
47,14,0,167,44.059697381186986,215316,94867,2,13,10,7,5,5,0,1,2,10,3,21,45,166699,14,114781,68.85524208303589,75.80645161290323,31.11111111111111,604,Fair
66,11,0,280,50.874058848905364,421714,214543,2,9,7,3,5,7,0,0,1,6,4,33,58,153530,15,317733,206.95173581710415,84.61538461538461,25.862068965517242,680,Good
52,12,0,223,50.00720787853645,180205,90115,5,15,10,6,5,3,1,0,2,7,3,35,49,95416,16,95879,100.48524356502054,80.0,32.6530612244898,677,Good
67,11,1,222,26.667971029340414,237076,63223,4,11,10,5,4,1,0,1,2,5,1,35,56,113533,11,86316,76.02723437238512,84.81012658227847,19.642857142857142,726,Good
44,12,2,252,40.46443434372415,146740,59377,2,10,6,6,3,5,0,1,2,6,2,28,47,131564,14,90506,68.79237481377885,77.19298245614034,29.78723404255319,623,Fair
73,11,0,289,41.585027049023296,161381,67110,3,10,8,4,3,1,1,1,3,5,3,31,52,93808,15,108378,115.5317243731878,85.88235294117646,28.846153846153843,719,Good
60,18,1,247,35.5542837416116,238631,84843,5,11,10,7,4,2,0,1,2,10,2,26,39,147033,16,127348,86.61184904069155,75.9493670886076,41.02564102564102,618,Fair
29,18,3,188,80.97088610769444,117513,95151,1,12,11,7,3,6,0,0,1,12,5,22,32,113093,10,161223,142.55789482991875,60.416666666666664,31.25,520,Poor
27,23,2,77,72.71874175626704,256914,186824,3,4,3,3,2,5,0,0,1,15,4,24,31,72859,4,220165,300.0,52.94117647058824,12.903225806451612,420,Poor
26,16,3,187,66.36869817483996,242222,160759,3,12,7,5,2,3,0,0,1,13,5,22,37,79620,7,259388,300.0,60.46511627906976,18.91891891891892,493,Poor
53,18,2,146,63.99877361524314,369744,236631,1,14,12,10,3,0,0,0,0,9,5,32,51,108215,14,211100,195.07461996950514,73.61111111111111,27.450980392156865,590,Fair
55,15,0,198,58.806057754322,269964,158755,2,17,12,10,5,3,0,0,1,7,3,28,54,100609,15,241901,240.43674025186613,77.46478873239437,27.77777777777778,618,Fair
69,6,1,255,36.39198956108913,451168,164189,3,21,13,8,3,7,1,0,2,7,1,41,60,150645,15,211121,140.1447110757078,90.78947368421053,25.0,728,Good
28,18,2,196,50.4657322048608,265717,134096,4,6,5,4,4,3,0,0,1,12,5,18,36,87289,12,156744,179.5690178602115,59.57446808510638,33.33333333333333,505,Poor
9,22,3,132,77.02043019103621,112907,86961,0,0,0,0,2,6,0,0,1,15,5,5,35,48949,6,84585,172.80230443931438,28.125,17.142857142857142,376,Poor
86,11,1,261,29.541829809605282,507780,150007,4,22,16,12,6,3,0,0,1,4,3,41,48,178580,19,291020,162.96337775786762,87.75510204081633,39.58333333333333,774,Excellent
13,25,3,63,93.20946957480577,323532,301562,2,6,5,3,1,0,0,0,0,13,5,19,27,45161,11,489203,300.0,33.33333333333333,40.74074074074074,427,Poor
44,19,2,230,37.06165395650088,413945,153414,1,13,11,7,4,5,0,0,1,10,3,29,47,106057,14,253087,238.63299923625974,68.75,29.78723404255319,598,Fair
47,13,1,157,72.06726718851786,326888,235579,3,12,9,7,2,1,0,0,1,7,3,28,50,124731,15,428385,300.0,77.04918032786885,30.0,585,Fair
48,19,2,178,59.01499087052897,347808,205258,3,8,7,4,3,6,0,0,1,9,4,34,50,146481,9,395131,269.74897768311246,70.58823529411765,18.0,575,Fair
21,24,2,77,99.01555110860157,217729,215585,2,0,0,0,3,6,0,0,1,12,5,16,33,121013,6,191434,158.19292142166543,45.65217391304348,18.181818181818183,383,Poor
17,24,4,99,90.25395008447349,140313,126638,1,7,5,4,3,5,0,0,1,11,4,14,40,103710,9,178600,172.21097290521647,40.476190476190474,22.5,427,Poor
19,24,4,130,64.12252476140546,350206,224560,0,6,5,3,3,4,0,0,1,13,4,23,34,67600,12,186518,275.91420118343194,43.18181818181818,35.294117647058826,421,Poor
49,13,0,140,48.53844341347508,336778,163466,3,8,7,3,2,1,0,0,1,10,5,20,39,128711,13,152598,118.55863135240968,77.77777777777779,33.33333333333333,571,Fair
44,17,0,224,49.33670147892846,296054,146063,3,7,4,3,3,1,0,0,1,8,3,31,41,88369,9,219004,247.82898980411682,70.96774193548387,21.951219512195124,594,Fair
42,19,2,121,57.0691859957634,233660,133347,1,8,5,3,3,0,0,0,0,11,6,22,38,149672,9,262349,175.28261799134106,67.74193548387096,23.684210526315788,500,Poor
48,16,0,253,54.12904030416098,424132,229578,4,16,14,8,3,1,0,0,1,10,3,21,52,91380,9,366694,300.0,73.84615384615385,17.307692307692307,619,Fair
74,14,1,282,32.624186925157325,528722,172491,3,14,9,8,3,5,1,0,2,4,1,45,51,95385,15,271415,284.5468365046915,83.14606741573034,29.411764705882355,719,Good
11,25,2,86,100.0,321632,321632,3,0,0,0,2,1,0,0,1,13,7,11,27,111562,6,438691,300.0,29.72972972972973,22.22222222222222,382,Poor
62,13,0,203,32.4753223970474,160547,52138,5,16,13,11,5,3,0,0,1,6,4,25,47,128379,12,83209,64.81511773732464,81.57894736842105,25.53191489361702,629,Fair
54,14,0,196,54.613101763284924,463741,253263,3,8,6,4,2,4,0,0,1,7,5,27,43,78301,10,218330,278.8342422191287,78.26086956521739,23.25581395348837,587,Fair
25,23,5,138,85.00526243288002,370238,314721,1,10,9,4,4,5,0,0,1,11,4,19,46,118177,4,345313,292.1998358394612,51.02040816326531,8.695652173913043,486,Poor
40,21,2,142,45.91598513310487,390057,179098,1,11,8,6,2,7,0,0,1,12,3,19,34,120261,11,203210,168.97414789499504,64.51612903225806,32.35294117647059,514,Poor
45,19,1,188,50.40796590812347,476667,240278,1,15,12,11,2,0,0,0,0,8,3,31,52,73864,13,317028,300.0,69.23076923076923,25.0,597,Fair
71,13,2,287,25.02001423301807,378048,94587,5,11,10,8,4,7,0,1,2,8,3,34,57,146279,12,131880,90.15648179164474,83.52941176470588,21.052631578947366,681,Good
61,12,0,268,50.99629067459577,298955,152455,4,12,11,8,4,2,1,1,3,7,2,40,56,173950,17,269006,154.64558781258984,82.43243243243244,30.357142857142854,704,Good
57,17,1,167,58.11636066902732,371206,215731,1,13,11,7,4,0,0,0,0,8,3,36,51,91684,16,338848,300.0,76.0,31.372549019607842,591,Fair
68,14,1,246,22.917260896000638,546503,125243,4,20,12,10,5,6,0,0,1,5,2,45,53,143814,14,188544,131.1026742876215,81.92771084337349,26.41509433962264,708,Good
35,20,3,145,91.26019925568738,131756,120240,2,10,8,5,4,6,0,0,1,11,5,12,33,112453,4,106003,94.26427040630307,62.5,12.121212121212121,470,Poor
47,16,2,169,37.731048217379474,326922,123351,5,12,7,7,4,7,0,1,2,9,2,39,40,71893,9,238375,300.0,73.4375,22.5,606,Fair
55,18,1,237,44.907044256470435,194525,87355,3,9,8,6,4,3,0,0,1,8,4,29,40,154246,16,111460,72.26119315897981,74.32432432432432,40.0,590,Fair
20,20,2,149,78.67274006476254,413298,325152,2,11,10,8,3,1,0,0,1,11,6,21,31,119386,7,533014,300.0,48.78048780487805,22.58064516129032,470,Poor
56,11,0,188,40.53355910740312,520314,210901,5,11,7,7,4,4,1,0,2,8,2,43,56,95155,12,262430,275.7921286322316,82.35294117647058,21.428571428571427,673,Good
52,14,0,227,62.812458757575584,292746,183880,2,9,7,5,5,2,0,0,1,9,3,37,41,163101,14,300238,184.08102954610948,77.61194029850746,34.146341463414636,601,Fair
42,19,2,187,68.93885810215826,251278,173228,2,9,8,3,4,2,0,0,1,12,3,31,40,143568,8,211714,147.4660091385267,67.74193548387096,20.0,527,Poor
79,11,0,264,24.793899465304094,368457,91354,6,13,8,8,4,6,1,1,3,5,3,34,55,128004,13,119575,93.4150495297022,86.81318681318682,23.636363636363637,770,Excellent
9,20,4,61,79.75409332290513,299190,238616,2,6,4,4,2,1,0,0,1,12,6,21,40,93536,8,205186,219.3658056790968,30.0,20.0,382,Poor
37,22,3,122,55.99973250554633,248816,139336,4,9,6,6,3,1,0,0,1,11,5,24,34,56072,9,118436,211.22128691682124,61.66666666666667,26.47058823529412,515,Poor
9,25,4,119,64.58503499720703,197062,127272,3,5,3,2,2,7,0,0,1,14,4,12,34,77642,10,180446,232.40771747250201,25.71428571428571,29.411764705882355,416,Poor
68,13,2,252,31.784570197810133,406998,129362,3,14,9,5,3,3,0,0,1,8,4,35,42,131662,12,255852,194.32486214701282,82.92682926829268,28.57142857142857,686,Good
73,14,2,198,48.066593889646896,162256,77990,3,14,11,6,5,4,1,1,3,5,3,43,43,138611,14,96261,69.44686929608761,82.95454545454545,32.55813953488372,681,Good
30,20,3,153,62.04693184296559,336434,208746,1,10,7,5,2,2,0,0,1,11,5,26,31,76019,9,196851,258.949736250148,58.82352941176471,29.03225806451613,476,Poor
60,15,0,187,61.24498747403165,213047,130480,3,13,9,8,4,2,0,0,1,7,2,40,43,151287,8,116634,77.09452894168038,78.94736842105263,18.6046511627907,624,Fair
45,21,5,176,75.38760076340328,314566,237143,3,4,2,2,4,7,0,0,1,12,3,31,38,145221,13,338135,232.84166890463501,67.16417910447761,34.21052631578947,520,Poor
64,7,1,226,49.23855202057158,252538,124346,3,13,11,8,5,0,1,1,2,7,2,32,42,128007,17,215172,168.0939323630739,88.88888888888889,40.476190476190474,724,Good
51,20,0,147,63.69869782548799,191911,122244,3,10,6,6,4,6,0,0,1,8,4,22,35,68180,11,210138,300.0,70.83333333333334,31.428571428571427,572,Fair
57,15,1,177,28.802639457813555,426728,122908,4,8,7,6,4,2,0,0,1,10,3,33,42,106260,14,185580,174.64709203839638,78.08219178082192,33.33333333333333,619,Fair
91,10,1,260,21.23684431357399,510519,108418,6,15,9,10,5,5,0,1,2,5,2,33,56,126369,21,130962,103.63459392730812,89.2156862745098,37.5,795,Excellent
41,22,3,114,58.73770868245815,271798,159647,2,12,9,8,3,5,0,0,1,10,6,27,43,124449,6,306943,246.641596155855,64.0625,13.953488372093023,500,Poor
7,26,2,138,100.0,138807,138807,2,10,7,6,3,3,0,0,1,13,5,14,38,80752,5,219323,271.6007033881514,20.588235294117645,13.157894736842104,405,Poor
42,19,0,157,59.31608674632674,443323,262961,4,8,6,3,4,2,0,0,1,7,5,24,38,134411,10,287533,213.92073565407594,67.74193548387096,26.31578947368421,595,Fair
70,11,0,298,32.643558802154274,532623,173867,6,13,7,10,5,1,0,1,2,3,2,36,59,127718,16,251164,196.65513083512113,85.36585365853658,27.11864406779661,772,Excellent
32,20,5,148,66.95407129120807,265452,177730,3,4,3,1,3,6,0,0,1,10,5,25,32,112811,8,223694,198.29094680483286,60.37735849056604,25.0,513,Poor
18,22,2,128,98.01236061076133,355811,348738,1,6,5,3,1,2,0,0,1,11,4,23,37,50965,8,588829,300.0,43.90243902439025,21.62162162162162,424,Poor
33,21,3,140,53.99208249707185,161284,87080,1,6,5,4,2,6,0,0,1,11,6,15,40,121397,6,80868,66.61449623961053,60.0,15.0,497,Poor
46,15,0,156,43.40503662612341,308518,133912,4,17,16,8,3,6,0,0,1,10,2,37,38,117654,9,157252,133.65631427745762,74.19354838709677,23.684210526315788,613,Fair
29,20,2,96,69.0019371882419,92193,63614,1,9,5,5,2,2,0,0,1,10,5,29,47,142471,6,96025,67.3996813386584,57.99999999999999,12.76595744680851,486,Poor
41,14,2,237,50.96919011710563,253232,129070,3,11,9,8,5,7,0,1,2,8,2,23,36,102551,11,152516,148.72209924817895,73.21428571428571,30.555555555555557,607,Fair
86,10,0,282,25.054733964535394,586555,146959,3,20,15,14,5,3,1,1,3,4,1,42,56,137378,16,246792,179.6444845608467,88.65979381443299,28.57142857142857,816,Excellent
45,18,1,232,59.30700595481309,412741,244784,4,16,13,10,4,5,0,0,1,10,3,23,45,134512,15,218893,162.73120613774236,70.3125,33.33333333333333,599,Fair
37,21,4,158,53.6897196416329,428123,229858,1,7,6,4,4,5,0,0,1,12,5,14,38,70395,10,275610,300.0,62.71186440677966,26.31578947368421,471,Poor
49,15,2,219,62.782837344504365,154180,96798,1,14,11,6,2,5,0,0,1,9,5,24,43,131647,10,102315,77.71920362788366,75.38461538461539,23.25581395348837,577,Fair
5,22,2,137,76.66039380638986,347027,266032,2,6,4,3,2,3,0,0,1,13,6,9,27,35755,8,241989,300.0,17.857142857142858,29.629629629629626,383,Poor
67,12,0,255,28.976893008306376,259440,75177,2,20,14,13,5,2,1,0,2,6,2,37,44,179085,15,140440,78.42086160203256,83.75,34.090909090909086,706,Good
56,13,1,186,47.34072202005666,485878,230018,4,12,11,7,3,4,0,1,2,9,4,20,45,129985,15,251011,193.1076662691849,80.0,33.33333333333333,604,Fair
42,19,4,129,72.57614589582494,324939,235828,3,14,12,6,3,7,0,0,1,9,5,19,33,89468,8,388528,300.0,67.74193548387096,24.242424242424242,511,Poor
59,17,1,156,55.91894267767152,486515,272054,4,14,11,10,5,2,0,1,2,10,2,26,38,107537,15,303281,282.02479146712295,76.62337662337663,39.473684210526315,608,Fair
53,14,0,190,48.47267669274341,225399,109256,3,14,9,8,3,5,0,0,1,10,4,26,49,92271,14,112764,122.20957830737717,77.94117647058823,28.57142857142857,580,Fair
42,19,0,191,65.19605953604758,299731,195412,2,15,11,6,2,2,0,0,1,8,4,27,46,137129,8,356154,259.7218677303852,67.74193548387096,17.391304347826086,584,Fair
15,27,2,47,73.02604128633267,268835,196319,0,7,5,3,1,5,0,0,1,14,7,21,29,81765,3,322737,300.0,34.883720930232556,10.344827586206897,371,Poor
63,11,1,237,21.64211771516018,263165,56954,4,14,8,10,4,0,0,0,0,5,3,45,53,132533,18,85793,64.73331170350026,84.0,33.9622641509434,706,Good
79,9,0,344,11.65449821469717,503849,58721,6,24,23,12,5,2,0,1,2,2,1,48,49,193963,16,68998,35.57276387764677,88.76404494382022,32.6530612244898,812,Excellent
44,13,2,204,38.5874798827755,392110,151305,4,16,11,9,3,6,0,0,1,7,2,20,48,82886,13,249448,300.0,75.86206896551724,27.083333333333332,601,Fair
80,7,1,271,32.27003915743377,475877,153565,5,13,8,7,5,0,1,0,1,3,0,36,50,158280,17,250604,158.32954258276473,90.9090909090909,34.0,809,Excellent
31,17,2,141,86.77861556962071,276838,240236,1,10,7,6,4,1,0,0,1,10,4,19,42,119290,6,378101,300.0,63.26530612244898,14.285714285714285,482,Poor
